respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
5,2,2,22,740,Official uses public resources to benefit own firm,Courts,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
5,3,1,23,68,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
5,3,2,23,1158,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
5,4,1,24,226,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
5,4,2,24,1047,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
5,5,1,25,1075,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
5,5,2,25,214,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
6,1,1,26,145,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
6,1,2,26,449,Official gives corrupt favors to family members,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
6,2,1,27,458,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
6,2,2,27,883,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
6,3,1,28,727,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
6,3,2,28,1363,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
6,4,1,29,2,Official takes kickbacks,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
6,4,2,29,1342,Official takes kickbacks,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
6,5,1,30,9,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
6,5,2,30,661,Official takes bribes,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
7,1,1,31,868,Official steals public resources,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
7,1,2,31,810,Official uses public resources to benefit own firm,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
7,2,1,32,802,Official takes kickbacks,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
7,2,2,32,600,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
7,3,1,33,1306,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
7,3,2,33,1168,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
7,4,1,34,743,Official steals public resources,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
7,4,2,34,775,Official uses public resources to benefit own firm,Parliament,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
7,5,1,35,1180,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
7,5,2,35,707,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
8,1,1,36,151,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
8,1,2,36,1412,Official takes kickbacks,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
8,2,1,37,1041,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
8,2,2,37,281,Official takes bribes,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
8,3,1,38,783,Official steals public resources,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
8,3,2,38,956,Official takes bribes,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
8,4,1,39,1004,Official gives corrupt favors to family members,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
8,4,2,39,890,Official uses public resources to benefit own firm,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
8,5,1,40,15,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
8,5,2,40,718,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
9,1,1,41,875,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
9,1,2,41,804,Official gives corrupt favors to family members,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
9,2,1,42,528,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
9,2,2,42,325,Official uses public resources to benefit own firm,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
9,3,1,43,1,Official takes bribes,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
9,3,2,43,858,Official steals public resources,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
9,4,1,44,288,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
9,4,2,44,1120,Official uses public resources to benefit own firm,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
9,5,1,45,1123,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
9,5,2,45,845,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
10,1,1,46,1252,Official takes kickbacks,Parliament,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
10,1,2,46,16,Official takes bribes,Courts,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
10,2,1,47,187,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
10,2,2,47,953,Official steals public resources,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
10,3,1,48,158,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
10,3,2,48,482,Official takes kickbacks,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
10,4,1,49,1281,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
10,4,2,49,845,Official uses public resources to benefit own firm,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
10,5,1,50,937,Official takes kickbacks,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
10,5,2,50,436,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
11,1,1,51,1049,Official gives corrupt favors to family members,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
11,1,2,51,187,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
11,2,1,52,1234,Official gives corrupt favors to family members,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
11,2,2,52,402,Official takes kickbacks,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
11,3,1,53,1108,Official steals public resources,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
11,3,2,53,1100,Official uses public resources to benefit own firm,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
11,4,1,54,891,Official takes bribes,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
11,4,2,54,279,Official gives corrupt favors to family members,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
11,5,1,55,1267,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
11,5,2,55,420,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
12,1,1,56,1213,Official steals public resources,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
12,1,2,56,300,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
12,2,1,57,1237,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
12,2,2,57,347,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
12,3,1,58,211,Official takes bribes,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
12,3,2,58,1278,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
12,4,1,59,1036,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
12,4,2,59,1231,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
12,5,1,60,283,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
12,5,2,60,933,Official steals public resources,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
13,1,1,61,255,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
13,1,2,61,717,Official takes kickbacks,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
13,2,1,62,840,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
13,2,2,62,435,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
13,3,1,63,599,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
13,3,2,63,541,Official takes bribes,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
13,4,1,64,595,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
13,4,2,64,410,Official uses public resources to benefit own firm,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
13,5,1,65,1042,Official takes kickbacks,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
13,5,2,65,222,Official takes kickbacks,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
14,1,1,66,1193,Official steals public resources,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
14,1,2,66,1301,Official takes bribes,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
14,2,1,67,667,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
14,2,2,67,820,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
14,3,1,68,1280,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
14,3,2,68,710,Official uses public resources to benefit own firm,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
14,4,1,69,720,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
14,4,2,69,778,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
14,5,1,70,855,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
14,5,2,70,307,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
15,1,1,71,1200,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
15,1,2,71,1009,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
15,2,1,72,150,Official uses public resources to benefit own firm,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
15,2,2,72,1374,Official gives corrupt favors to family members,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
15,3,1,73,589,Official gives corrupt favors to family members,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
15,3,2,73,1306,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
15,4,1,74,1309,Official gives corrupt favors to family members,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
15,4,2,74,823,Official steals public resources,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
15,5,1,75,254,Official gives corrupt favors to family members,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
15,5,2,75,745,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
16,1,1,76,1135,Official uses public resources to benefit own firm,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
16,1,2,76,739,Official gives corrupt favors to family members,Courts,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
16,2,1,77,819,Official gives corrupt favors to family members,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
16,2,2,77,1385,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
16,3,1,78,930,Official uses public resources to benefit own firm,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
16,3,2,78,1329,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
16,4,1,79,1038,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
16,4,2,79,1134,Official gives corrupt favors to family members,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
16,5,1,80,257,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
16,5,2,80,225,Official uses public resources to benefit own firm,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
17,1,1,81,2,Official takes kickbacks,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
17,1,2,81,647,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
17,2,1,82,271,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
17,2,2,82,888,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
17,3,1,83,1075,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
17,3,2,83,868,Official steals public resources,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
17,4,1,84,1263,Official steals public resources,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
17,4,2,84,567,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
17,5,1,85,48,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
17,5,2,85,868,Official steals public resources,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
18,1,1,86,1266,Official takes bribes,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
18,1,2,86,1129,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
18,2,1,87,1193,Official steals public resources,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
18,2,2,87,820,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
18,3,1,88,834,Official gives corrupt favors to family members,Parliament,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
18,3,2,88,123,Official steals public resources,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
18,4,1,89,34,Official gives corrupt favors to family members,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
18,4,2,89,886,Official takes bribes,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
18,5,1,90,960,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
18,5,2,90,190,Official uses public resources to benefit own firm,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
19,1,1,91,1345,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
19,1,2,91,637,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
19,2,1,92,1042,Official takes kickbacks,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
19,2,2,92,995,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
19,3,1,93,780,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
19,3,2,93,147,Official takes kickbacks,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
19,4,1,94,279,Official gives corrupt favors to family members,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
19,4,2,94,1120,Official uses public resources to benefit own firm,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
19,5,1,95,921,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
19,5,2,95,814,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
20,1,1,96,1306,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
20,1,2,96,388,Official steals public resources,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
20,2,1,97,634,Official gives corrupt favors to family members,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
20,2,2,97,1171,Official takes bribes,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
20,3,1,98,638,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
20,3,2,98,4,Official gives corrupt favors to family members,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
20,4,1,99,1267,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
20,4,2,99,431,Official takes bribes,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
20,5,1,100,60,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
20,5,2,100,63,Official steals public resources,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
